name,description,link_url,image_url
Center Basket Troffer,"The LED Center Basket Troffer is designed to replace the traditional 2x2 and 2x4 fluorescent troffer. It is suitable for office, super market, and hotel interior decoration. Modern design with high efficiency, high color rending index and long life span.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/LEDCenterBasketTroffer.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Custom Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureCustomDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Moon Series Low Bay,"The moon series offers a high-performance solution for the most demanding applications packaged in a unique and easy to install design . With different precision refractive optical lenses and versatile mounting options including post top , low bay, parking garage, and gas station canopy, this luminaire can be used in many applications such as pedestrian street, factories, schools, gardens, courtyards, hotels, parking lots, and public parks.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/LEDMOONSERIESLOWBAY.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Flat Panel,"LED flat panel is designed for standard T-bar and narrow grid drop ceiling to replace fluorescent fixtures in offices, supermarkets, schools and other indoor applications. The edge-to-edge design enables even light distribution, simple but beautiful and easy for installation. Energy saving, long life span and low maintenance.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/LEDFlatPanel2x2.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Human Centric LED Light Troffer Retrofit Kit 2x4,"ABOVE ALL Human Centric LED Light Troffer Retrofit Kit is specially designed to create comfortable, healthy, and natural light for people. Ideal for nursing home residences, office workers, retail shoppers, patients in hospitals, children and adults in schools and any people in pursuit of a high quality healthy natural lighting environment. The Human Centric Troffer utilizes 2.4G RF dimming which is a true non flicker technology to maintain good eye health. The intelligent software tools enable the user to schedule and manage the Human Centric LED Troffer Retrofit Kit to provide dynamic natural color temperature to fit circadian rhythm.",https://www.abovealllighting.com/product/CONTROLS/HumanCentricLightingSystem/HumanCentricLEDLightTrofferRetrofitKit2x4.html,https://www.abovealllighting.com/Uploads/201904/5cc56d37771d8.png
Human Centric LED Light Troffer Retrofit Kit 2x2,"ABOVE ALL Human Centric LED Light Troffer Retrofit Kit is specially designed to create comfortable, healthy, and natural light for people. Ideal for nursing home residences, office workers, retail shoppers, patients in hospitals, children and adults in schools and any people in pursuit of a high quality healthy natural lighting environment. The Human Centric Troffer utilizes 2.4G RF dimming which is a true non flicker technology to maintain good eye health. The intelligent software tools enable the user to schedule and manage the Human Centric LED Troffer Retrofit Kit to provide dynamic natural color temperature to fit circadian rhythm.",https://www.abovealllighting.com/product/CONTROLS/HumanCentricLightingSystem/HumanCentricLEDLightTrofferRetrofitKit2x2.html,https://www.abovealllighting.com/Uploads/201904/5cc56d37771d8.png
Human Centric LED Light Troffer 2X4,"ABOVE ALL Human Centric LED Light Troffer is specially designed to create comfortable, healthy, and natural light for people. Ideal for nursing home residences, office workers, retail shoppers, patients in hospitals, children and adults in schools and any people in pursuit of a high quality healthy natural lighting environment. The Human Centric Troffer utilizes 2.4G RF dimming which is a true non flicker technology to maintain good eye health. The intelligent software tools enable the user to schedule and manage the Human Centric LED Troffer to provide dynamic natural color temperature to fit circadian rhythm.",https://www.abovealllighting.com/product/CONTROLS/HumanCentricLightingSystem/HumanCentricLEDLightTroffer2X4.html,https://www.abovealllighting.com/Uploads/201904/5cc56d37771d8.png
Human Centric LED Light Troffer 2X2,"ABOVE ALL Human Centric LED Light Troffer is specially designed to create comfortable, healthy, and natural light for people. Ideal for nursing home residences, office workers, retail shoppers, patients in hospitals, children and adults in schools and any people in pursuit of a high quality healthy natural lighting environment. The Human Centric Troffer utilizes 2.4G RF dimming which is a true non flicker technology to maintain good eye health. The intelligent software tools enable the user to schedule and manage the Human Centric LED Troffer to provide dynamic natural color temperature to fit circadian rhythm.",https://www.abovealllighting.com/product/CONTROLS/HumanCentricLightingSystem/HumanCentricLEDLightTroffer2X2.html,https://www.abovealllighting.com/Uploads/201904/5cc56d37771d8.png
Selectable ECO Vision Strip Light,"ABOVE ALL lighting’s VISION LED strip light has a sleek design with a diffuser lens. Wide size is ideal to replace the 2-lamp T8. Standard lengths come in 4ft and 8ft. Wide lumen range from 4,000lm to 11,000lm with high efficiency up to 143LPW. CCT and wattage selectable. Built-in sensor is available. Optional accessories include reflector, wire guard, V-hook and quick surface mount kits. It can be widely used in stairwells, warehouses, offices, garages, shop displays , and other commercial applications.",https://www.abovealllighting.com/product/CONTROLS/EchoflexTunableControlSystem/SelectableECOVisionStripLight.html,https://www.abovealllighting.com/Uploads/202303/QSCCT_VisionStrip500X500.png
OPAL LED Wraparound Light,"The low-profile OPAL led wraparound light with metal housing, milky polycarbonate end cap and diffuser provides widespread illumination. This cost effective LED utility wrap fixture provides high uniformity, excellent efficiency and reduced glare. Use in a wide variety of applications such as open offices, private offices, conference rooms, reception areas, retail, hallways, industrial assembly, retail open areas and educational facilities.",https://www.abovealllighting.com/product/CONTROLS/EchoflexTunableControlSystem/OPALLEDWraparoundLight.html,https://www.abovealllighting.com/Uploads/202303/QSCCT_VisionStrip500X500.png
TAAP Series Classic LED Wall Pack,"The TAAP series Classic LED Wall Pack offers a traditional appearance and is powered by advanced LEDs, featured by wattage and CCT selectable. The Selectable Classic LED Wall Pack is powerful yet energy efficient, with lumen output from 6000lm to 16,000lm, capable of replacing a 400W metal halide luminaire easily.",https://www.abovealllighting.com/product/TAAProducts/LEDWallMount/TAAPSeriesClassicLEDWallPack.html,https://www.abovealllighting.com/Uploads/202206/TAATROFFER320X2372.png
TAAP LED Canopy,The TAAP series canopy light comes in raditional construction design with LED solution. Die-cast aluminium housing. UV protected polycarbonate lens.Painting finish with high durability and longlasting color It can be used in many canopy and parking garage applications.,https://www.abovealllighting.com/product/TAAProducts/LEDCanopyLight/TAAPLEDCanopy.html,https://www.abovealllighting.com/Uploads/202206/TAATROFFER320X2372.png
TAAP Series Flat Panel,"The TAAP series flat panel features back-lit design. Coming in 2x2, 2x4 and 1x4 configurations. Wattage and CCT selectale. Ideal for standard T-bar and narrow grid drop ceiling to replace the fluorescent troffer in offices, supermarkets, schools and other indoor applications",https://www.abovealllighting.com/product/TAAProducts/LEDFlatPanel/TAAPSeriesFlatPanel.html,https://www.abovealllighting.com/Uploads/202206/TAATROFFER320X2372.png
TAAP series UFO High Bay Light,"The TAAP series UFO High Bay Light is for workshop, warehouse, indoor stadium and other industrial applications. It is an ideal replacement for Induction lamp, metal halide or HID lamp, pure aluminum heat sink enables the lumen efficacy higher with excellent thermal management in one-piece structure by diecasting technology.",https://www.abovealllighting.com/product/TAAProducts/LEDHighbayLowbay/TAAPseriesUFOHighBayLight.html,https://www.abovealllighting.com/Uploads/202206/TAATROFFER320X2372.png
TAAP series slim profile Linear Retrofit Kit,"The TAAP series slim profile Linear Retrofit Kit is designed to retrofit the existing T8 and T12 fluorescent strip, wrap, vapor lights, troffer and other linear fixtures. Magnetic end cap base design for easier installation. High effficiency up to 160LPW for led bar. Energy saving and easy-to -install.",https://www.abovealllighting.com/product/TAAProducts/LEDStripRetrofitKits/TAAPseriesslimprofileLinearRetrofitKit.html,https://www.abovealllighting.com/Uploads/202206/TAATROFFER320X2372.png
