name,description,link_url,image_url,manufacturer_id
36″ Wide Sanctuary Pendant | 159085,no description available.,https://2ndave.com/product/36-wide-sanctuary-pendant-159085/,https://2ndave.com/wp-content/uploads/2022/12/159085.jpg,1261
42″W Cilindro 2 Tier #54 Toast Pendant | 118779,"Add drama to a foyer, lobby or other large spaces with this two tiered, architecturally styled fabric sha de with this two tiered, architecturally styled fabric shade offered in a warm Toast (Brown/Beige) color with a matching fabric diffuser on bottom. Energy efficient, the pendant uses 8 32wt 4-pin CFLs. An Oil Rubbed Bronze finished chain, downrod and canopy included. The fixture is handcrafted by artisans in Upstate New York. Custom sizes, styles and colors available. Additional lamping options available.",https://2ndave.com/product/42w-cilindro-2-tier-54-toast-pendant-118779/,https://2ndave.com/wp-content/uploads/2022/12/118779.jpg,1261
42″W Cilindro Campbell Pendant | 153356,"Designed with a clean round profile and refined styling, Cilindro Campbell defines a distinctive sophisticated aesthetic. This luxurious Solid Brass pendant features a Craftsman Brown finished frame which is complemented with a Brushed Brass interior. 12 Customer-supplied, Medium-base 40-watt A19 LED lamps deliver energy savings and long lamp life. Handcrafted in the USA, this fixture is available in custom colors, styles and sizes, as well as dimmable energy efficient lamping options such as LED. This pendant is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-cilindro-campbell-pendant-153356/,https://2ndave.com/wp-content/uploads/2022/12/153356.jpg,1261
42″W Cilindro Circle X Textrene Pendant | 154651,"Designed with a stunning, round profile that fits into a broad range of residential and commercial environments, this striking pendant defines a distinctive aesthetic. The Cream Textrene shade features Circle X accents and a Statuario Idalight bottom diffuser which are enhanced with hardware offered in a Timeless Bronze finish. The pendant illuminates with customer supplied LEDs for energy savings and long life. Handcrafted in the USA, this fixture is available in custom colors, styles and sizes, as well as dimmable lamping options. The pendant is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-cilindro-circle-x-textrene-pendant-154651/,https://2ndave.com/wp-content/uploads/2022/12/154651.jpg,1261
42″W Cilindro Circleline Flushmount | 186977,"Shift your lighting design into high gear with precision craftsmanship. Select this ceiling luminaire featuring a curved profile and intricate industrial detailing that defines a stunning, intriguing aesthetic. A unique motif, revealing an alignment of mechanical cogs with jagged teeth juxtaposed between tracks, adorns the perimeter while a Statuario Idalight diffuser is complemented with cutting-edge styling. The decorative accents and frame in Bronze Metallic finish. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42w-cilindro-circleline-flushmount-186977/,https://2ndave.com/wp-content/uploads/2022/12/186977.jpg,1261
42″W Cilindro Hoops Pendant | 141660,"This stylish pendant features a curved shape and design which are reminiscent of the Art Deco era. The decorative accents and hardware are finished in Nickel powder coat which complements Statuario Idalight panels. Handcrafted by artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom colors, sizes and sizes are available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42w-cilindro-hoops-pendant-141660/,https://2ndave.com/wp-content/uploads/2022/12/141660.jpg,1261
42″W Cilindro Textrene Pendant | 188209,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture defines a sophisticated aesthetic. This fixture features a distinctive Cream ArrowRoot shade, which is enhanced with a Statuario Idalight bottom diffuser. The hardware is featured in a Nickel powdercoat finish. This fixture illuminates with 4 customer supplied, 42-watt GX24Q-4 base, Compact Fluorescent Lamps (CFLs). Handcrafted by highly skilled artisans in our manufacturing facility in Upstate New York, this transitional styled fixture is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options such as LED. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-cilindro-textrene-pendant-188209/,https://2ndave.com/wp-content/uploads/2022/12/188209.jpg,1261
42″W Cilindro Textrene Semi-Flushmount | 189287,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture defines a sophisticated aesthetic. The refined styled fixture features an Eggshell Textrene shade, which is enhanced with a Statuario Idalight bottom diffuser. And Bronze powder coated hardware. Handcrafted in our 180,000 square foot manufacturing facility in Upstate NY. This transitional fixture is available in a wide range of custom choices including various designs, colors, sizes and dimmable lamping options such as LED. The 42-inch wide ceiling fixture is UL and cUL listed for dry and damp locations, however, we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shade.",https://2ndave.com/product/42w-cilindro-textrene-semi-flushmount-189287/,https://2ndave.com/wp-content/uploads/2022/12/189287.jpg,1261
42″W Cilindro Textrene Tapered Pendant | 170421,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture defines a sophisticated aesthetic. This pendant will add character to any room with distinctive Brown TextraLite, which reveals an Eggshell Textrene shade enhanced with a Statuario Idalight bottom diffuser. The hardware is featured in a Wheel Silver finish. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, this transitional styled pendant is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options such as LED. This fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-cilindro-textrene-tapered-pendant-170421/,https://2ndave.com/wp-content/uploads/2022/12/170421.jpg,1261
42″W Citadel 12 LT Pendant | 115728,"Utilizing a blend of timeless craftsmanship and classic design, the ever-popular Citadel brings home unsurpassed quality and shapely appeal. Evoking a dramatic effect, beautiful ambient light is evoked through Rainstone Idalight which reveals 2 six-light faux candelabras featured within this pendant. Citadel is enhanced with a dramatic design and frame featured in an Oil Rubbed Bronze finish. The fixture is handcrafted by skilled artisans in our American factory in Upstate New York. Custom options include various sizes, colors, designs and dimmable energy efficient lamping. UL and cUL listed.",https://2ndave.com/product/42w-citadel-12-lt-pendant-115728/,https://2ndave.com/wp-content/uploads/2022/12/115728.jpg,1261
42″W Citadel 12 LT Pendant | 156474,"Utilizing a blend of timeless craftsmanship and classic design, the ever-popular Citadel brings home unsurpassed quality and shapely appeal. Evoking a dramatic effect, beautiful ambient light is evoked through Rainstone Idalight which reveals two 6-light faux candelabras featured within this pendant. Citadel is enhanced with a dramatic design and frame featured in an Antique Copper finish. The fixture is handcrafted by skilled artisans in our American made 180,000 square foot manufacturing facility in Yorkville, New York. This pendant is available in custom colors, sizes, styles and energy efficient lamping. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-citadel-12-lt-pendant-156474/,https://2ndave.com/wp-content/uploads/2022/12/156474.jpg,1261
42″W Citadel 12 LT Pendant | 168566,"Utilizing a blend of timeless craftsmanship and classic design, the ever-popular Citadel brings home unsurpassed quality and appeal. Evoking a dramatic effect, ambient light is evoked through Crystal Idalight which is complemented with an appealing design and a frame featured in a Timeless Bronze finish. The fixture is handcrafted by artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom options include various sizes, colors, designs and dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-citadel-12-lt-pendant-168566/,https://2ndave.com/wp-content/uploads/2022/12/168566.jpg,1261
42″W Cyclone 20 LT Chandelier | 148305,"The bold, eye-catching Cyclone simulates whirling winds of energy and gyration with twisting steel that is accentuated with 20 delicately placed beacons to help you weather the storm. The winding mass of steel surrounds a sturdy post, all featured in our Cosmic Silver Vein finish. Make an impressive design statement that will wow guests in lobbies, conference rooms, entryways and other residential and commercial spaces. The fixture is handcrafted by master artisans in our Upstate New York manufacturing facility. Custom designs, styles, sizes and dimmable energy efficient lamping such as LEDs are available. This chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-cyclone-20-lt-chandelier-148305/,https://2ndave.com/wp-content/uploads/2022/12/148305.jpg,1261
42″W Equestriana Pendant | 175727,"The Equestrian Pendant is adorned with awe-inspiring horseshoe accents. The fixture is custom crafted with Hand-forged Iron featured in a hand-applied Dark Burnished Transparent Copper finish. Handmade by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, NY at the foothills of the Adirondack Mountains. Available in custom sizes, styles, and finishes. Dimmable energy efficient lamping offered. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42w-equestriana-pendant-175727/,https://2ndave.com/wp-content/uploads/2022/12/175727.jpg,1261
